,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,areaCode,areaName,areaType,date,newCasesBySpecimenDate,pororig,poralp,pordlt,poromi,original,alpha,delta,omicron,Original,Alpha,Delta,Omicron,cumCases,cumDeaths,R0orig,R0alp,R0dlt,R0omi
0,0,0,0,0,827,E06000049,Cheshire East,ltla,2020-03-07,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0000000148529775,,,
1,1,1,1,1,826,E06000049,Cheshire East,ltla,2020-03-08,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0000000148529775,,,
2,2,2,2,2,825,E06000049,Cheshire East,ltla,2020-03-09,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,57.78219303875622,,,
3,3,3,3,3,824,E06000049,Cheshire East,ltla,2020-03-10,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,26.231162329019263,,,
4,4,4,4,4,823,E06000049,Cheshire East,ltla,2020-03-11,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,27.280959276120747,,,
5,5,5,5,5,822,E06000049,Cheshire East,ltla,2020-03-12,3,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,10.50649095684281,,,
6,6,6,6,6,821,E06000049,Cheshire East,ltla,2020-03-13,2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,8.81653283778997,,,
7,7,7,7,7,820,E06000049,Cheshire East,ltla,2020-03-14,3,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,1.0000001633827769,,,
8,8,8,8,8,819,E06000049,Cheshire East,ltla,2020-03-15,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,1.0000001633827769,,,
9,9,9,9,9,818,E06000049,Cheshire East,ltla,2020-03-16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,5.18454584735521,,,
10,10,10,10,10,817,E06000049,Cheshire East,ltla,2020-03-17,4,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,3.9334364253866534,,,
11,11,11,11,11,816,E06000049,Cheshire East,ltla,2020-03-18,4,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,19.0,0.0,3.241761836233882,,,
12,12,12,12,12,815,E06000049,Cheshire East,ltla,2020-03-19,4,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,0.0,1.5176421330563419,,,
13,13,13,13,13,814,E06000049,Cheshire East,ltla,2020-03-20,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,24.0,0.0,2.386046591529115,,,
14,14,14,14,14,813,E06000049,Cheshire East,ltla,2020-03-21,3,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,27.0,0.0,3.0389958122917013,,,
15,15,15,15,15,812,E06000049,Cheshire East,ltla,2020-03-22,5,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,32.0,0.0,1.836603833100137,,,
16,16,16,16,16,811,E06000049,Cheshire East,ltla,2020-03-23,2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,34.0,0.0,3.757093230869999,,,
17,17,17,17,17,810,E06000049,Cheshire East,ltla,2020-03-24,7,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,41.0,0.0,5.325214521918874,,,
18,18,18,18,18,809,E06000049,Cheshire East,ltla,2020-03-25,12,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,53.0,0.0,5.046470293341802,,,
19,19,19,19,19,808,E06000049,Cheshire East,ltla,2020-03-26,11,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,64.0,0.0,6.425687333595704,,,
20,20,20,20,20,807,E06000049,Cheshire East,ltla,2020-03-27,14,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,78.0,0.0,4.76155056649648,,,
21,21,21,21,21,806,E06000049,Cheshire East,ltla,2020-03-28,8,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,86.0,0.0,8.400035613153953,,,
22,22,22,22,22,805,E06000049,Cheshire East,ltla,2020-03-29,13,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,99.0,0.0,9.845666889435728,,,
23,23,23,23,23,804,E06000049,Cheshire East,ltla,2020-03-30,12,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,111.0,0.0,18.27022951753728,,,
24,24,24,24,24,803,E06000049,Cheshire East,ltla,2020-03-31,18,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,129.0,0.0,39.76848661515679,,,
25,25,25,25,25,802,E06000049,Cheshire East,ltla,2020-04-01,32,1.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,161.0,0.0,48.44459318659632,,,
26,26,26,26,26,801,E06000049,Cheshire East,ltla,2020-04-02,28,1.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,189.0,0.0,38.77935162316327,,,
27,27,27,27,27,800,E06000049,Cheshire East,ltla,2020-04-03,14,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,203.0,0.0,84.55096411066764,,,
28,28,28,28,28,799,E06000049,Cheshire East,ltla,2020-04-04,19,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,222.0,0.0,203.99885739220394,,,
29,29,29,29,29,798,E06000049,Cheshire East,ltla,2020-04-05,28,1.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,250.0,0.0,409.81250630315304,,,
30,30,30,30,30,797,E06000049,Cheshire East,ltla,2020-04-06,33,1.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,283.0,0.0,0.0,0.0,283.0,0.0,616.3414006017337,,,
31,31,31,31,31,796,E06000049,Cheshire East,ltla,2020-04-07,28,1.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,311.0,0.0,0.0,0.0,311.0,0.0,11.620401056505106,,,
32,32,32,32,32,795,E06000049,Cheshire East,ltla,2020-04-08,33,1.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,344.0,0.0,0.0,0.0,344.0,2.6875,6.367291151563837,,,
33,33,33,33,33,794,E06000049,Cheshire East,ltla,2020-04-09,39,1.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,383.0,0.0,0.0,0.0,383.0,6.383333333333333,5.804073307318589,,,
34,34,34,34,34,793,E06000049,Cheshire East,ltla,2020-04-10,29,1.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,412.0,0.0,0.0,0.0,412.0,5.397379912663755,3.071197591316459,,,
35,35,35,35,35,792,E06000049,Cheshire East,ltla,2020-04-11,29,1.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,441.0,0.0,0.0,0.0,441.0,9.621818181818183,3.1199415218460462,,,
36,36,36,36,36,791,E06000049,Cheshire East,ltla,2020-04-12,19,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,460.0,0.0,0.0,0.0,460.0,7.908309455587393,4.496923286569367,,,
37,37,37,37,37,790,E06000049,Cheshire East,ltla,2020-04-13,31,1.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,491.0,0.0,0.0,0.0,491.0,7.292079207920794,2.715032884568984,,,
38,38,38,38,38,789,E06000049,Cheshire East,ltla,2020-04-14,28,1.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,519.0,0.0,0.0,0.0,519.0,10.288546255506608,2.2865743963681355,,,
39,39,39,39,39,788,E06000049,Cheshire East,ltla,2020-04-15,30,1.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,549.0,0.0,0.0,0.0,549.0,13.228915662650607,3.6689863100644966,,,
40,40,40,40,40,787,E06000049,Cheshire East,ltla,2020-04-16,42,1.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,591.0,0.0,0.0,0.0,591.0,12.403703703703707,2.3328700479785525,,,
