,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,areaCode,areaName,areaType,date,newCasesBySpecimenDate,pororig,poralp,pordlt,poromi,original,alpha,delta,omicron,Original,Alpha,Delta,Omicron,cumCases,cumDeaths,R0orig,R0alp,R0dlt,R0omi
0,0,0,0,0,801,N09000010,"Newry, Mourne and Down",ltla,2020-03-09,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,145.5334772368854,,,
1,1,1,1,1,800,N09000010,"Newry, Mourne and Down",ltla,2020-03-10,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0000000297059555,,,
2,2,2,2,2,799,N09000010,"Newry, Mourne and Down",ltla,2020-03-11,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0000000297059555,,,
3,3,3,3,3,798,N09000010,"Newry, Mourne and Down",ltla,2020-03-12,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0000000297059555,,,
4,4,4,4,4,797,N09000010,"Newry, Mourne and Down",ltla,2020-03-13,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0000000297059555,,,
5,5,5,5,5,796,N09000010,"Newry, Mourne and Down",ltla,2020-03-14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0000000297059555,,,
6,6,6,6,6,795,N09000010,"Newry, Mourne and Down",ltla,2020-03-15,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0000000297059555,,,
7,7,7,7,7,794,N09000010,"Newry, Mourne and Down",ltla,2020-03-16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0000000297059555,,,
8,8,8,8,8,793,N09000010,"Newry, Mourne and Down",ltla,2020-03-17,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0000000297059555,,,
9,9,9,9,9,792,N09000010,"Newry, Mourne and Down",ltla,2020-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0000000297059555,,,
10,10,10,10,10,791,N09000010,"Newry, Mourne and Down",ltla,2020-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0000000297059555,,,
11,11,11,11,11,790,N09000010,"Newry, Mourne and Down",ltla,2020-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0000000297059555,,,
12,12,12,12,12,789,N09000010,"Newry, Mourne and Down",ltla,2020-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0000000297059555,,,
13,13,13,13,13,788,N09000010,"Newry, Mourne and Down",ltla,2020-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0000000297059555,,,
14,14,14,14,14,787,N09000010,"Newry, Mourne and Down",ltla,2020-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0000000297059555,,,
15,15,15,15,15,786,N09000010,"Newry, Mourne and Down",ltla,2020-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0000000297059555,,,
16,16,16,16,16,785,N09000010,"Newry, Mourne and Down",ltla,2020-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0000000297059555,,,
17,17,17,17,17,784,N09000010,"Newry, Mourne and Down",ltla,2020-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,7.3676710917130475,,,
18,18,18,18,18,783,N09000010,"Newry, Mourne and Down",ltla,2020-03-27,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,14.453185490125454,,,
19,19,19,19,19,782,N09000010,"Newry, Mourne and Down",ltla,2020-03-28,4,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,1.0000001039708517,,,
20,20,20,20,20,781,N09000010,"Newry, Mourne and Down",ltla,2020-03-29,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,6.0545761202074235,,,
21,21,21,21,21,780,N09000010,"Newry, Mourne and Down",ltla,2020-03-30,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,19.78467795903394,,,
22,22,22,22,22,779,N09000010,"Newry, Mourne and Down",ltla,2020-03-31,4,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,0.0,7.29402206823648,,,
23,23,23,23,23,778,N09000010,"Newry, Mourne and Down",ltla,2020-04-01,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,0.0,40.08518836386492,,,
24,24,24,24,24,777,N09000010,"Newry, Mourne and Down",ltla,2020-04-02,6,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,19.0,0.0,27.598209447174785,,,
25,25,25,25,25,776,N09000010,"Newry, Mourne and Down",ltla,2020-04-03,3,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,22.0,0.0,14.92392188298973,,,
26,26,26,26,26,775,N09000010,"Newry, Mourne and Down",ltla,2020-04-04,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,0.0,44.8239288932399,,,
27,27,27,27,27,774,N09000010,"Newry, Mourne and Down",ltla,2020-04-05,2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0,73.31290324112138,,,
28,28,28,28,28,773,N09000010,"Newry, Mourne and Down",ltla,2020-04-06,2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,27.0,0.0,330.5425319736184,,,
29,29,29,29,29,772,N09000010,"Newry, Mourne and Down",ltla,2020-04-07,6,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,33.0,0.0,462.29791558087317,,,
30,30,30,30,30,771,N09000010,"Newry, Mourne and Down",ltla,2020-04-08,5,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,38.0,0.0,964.4094767398105,,,
31,31,31,31,31,770,N09000010,"Newry, Mourne and Down",ltla,2020-04-09,6,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,44.0,0.0,2.8430648637908194,,,
32,32,32,32,32,769,N09000010,"Newry, Mourne and Down",ltla,2020-04-10,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,45.0,0.3515625,5.393685865343606,,,
33,33,33,33,33,768,N09000010,"Newry, Mourne and Down",ltla,2020-04-11,4,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,49.0,0.8166666666666667,5.658962532410837,,,
34,34,34,34,34,767,N09000010,"Newry, Mourne and Down",ltla,2020-04-12,3,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,52.0,0.6812227074235808,7.412418767034289,,,
35,35,35,35,35,766,N09000010,"Newry, Mourne and Down",ltla,2020-04-13,9,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,61.0,1.3309090909090908,3.987129838782227,,,
36,36,36,36,36,765,N09000010,"Newry, Mourne and Down",ltla,2020-04-14,3,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,64.0,1.1002865329512894,9.441118773306957,,,
37,37,37,37,37,764,N09000010,"Newry, Mourne and Down",ltla,2020-04-15,9,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,73.0,1.084158415841584,5.180317956650255,,,
38,38,38,38,38,763,N09000010,"Newry, Mourne and Down",ltla,2020-04-16,7,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,80.0,1.5859030837004406,4.607541956835748,,,
39,39,39,39,39,762,N09000010,"Newry, Mourne and Down",ltla,2020-04-17,8,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,88.0,2.120481927710844,1.151298484586457,,,
40,40,40,40,40,761,N09000010,"Newry, Mourne and Down",ltla,2020-04-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,88.0,1.8469135802469137,1.505286535456349,,,
41,41,41,41,41,760,N09000010,"Newry, Mourne and Down",ltla,2020-04-19,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,89.0,1.904965753424657,3.206056075124609,,,
42,42,42,42,42,759,N09000010,"Newry, Mourne and Down",ltla,2020-04-20,5,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,94.0,2.188797986154814,3.8258605340184806,,,
43,43,43,43,43,758,N09000010,"Newry, Mourne and Down",ltla,2020-04-21,8,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,102.0,2.7165829145728644,6.038972320885516,,,
44,44,44,44,44,757,N09000010,"Newry, Mourne and Down",ltla,2020-04-22,20,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,122.0,3.863774403470716,1.2261274384278795,,,
45,45,45,45,45,756,N09000010,"Newry, Mourne and Down",ltla,2020-04-23,2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,124.0,4.8168701442841275,1.3705378830622221,,,
46,46,46,46,46,755,N09000010,"Newry, Mourne and Down",ltla,2020-04-24,3,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,127.0,5.7745007680491565,1.2028837606699143,,,
47,47,47,47,47,754,N09000010,"Newry, Mourne and Down",ltla,2020-04-25,2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,129.0,6.51879126460132,2.1109244253155115,,,
48,48,48,48,48,753,N09000010,"Newry, Mourne and Down",ltla,2020-04-26,9,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,138.0,7.570220664054445,1.6805695007415733,,,
49,49,49,49,49,752,N09000010,"Newry, Mourne and Down",ltla,2020-04-27,6,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,144.0,8.266989451841606,1.3346771715189647,,,
50,50,50,50,50,751,N09000010,"Newry, Mourne and Down",ltla,2020-04-28,4,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,148.0,9.338761267810408,1.9038757690121013,,,
51,51,51,51,51,750,N09000010,"Newry, Mourne and Down",ltla,2020-04-29,11,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,159.0,11.047246083880749,1.3703102535697784,,,
52,52,52,52,52,749,N09000010,"Newry, Mourne and Down",ltla,2020-04-30,6,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,165.0,12.704819277108436,1.4184078043184527,,,
53,53,53,53,53,748,N09000010,"Newry, Mourne and Down",ltla,2020-05-01,7,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0,172.0,13.524100170541244,1.0054584512226303,,,
54,54,54,54,54,747,N09000010,"Newry, Mourne and Down",ltla,2020-05-02,2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,174.0,14.452704240309489,0.9877800348406514,,,
55,55,55,55,55,746,N09000010,"Newry, Mourne and Down",ltla,2020-05-03,2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,176.0,15.62345639102606,1.0470150468052766,,,
56,56,56,56,56,745,N09000010,"Newry, Mourne and Down",ltla,2020-05-04,3,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,179.0,16.920939226519337,0.9844099223264179,,,
57,57,57,57,57,744,N09000010,"Newry, Mourne and Down",ltla,2020-05-05,2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,181.0,18.16796649335644,0.9256366343559431,,,
58,58,58,58,58,743,N09000010,"Newry, Mourne and Down",ltla,2020-05-06,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,182.0,19.409874303485807,1.1571317801017884,,,
59,59,59,59,59,742,N09000010,"Newry, Mourne and Down",ltla,2020-05-07,6,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,188.0,21.53921875,1.0395009152956018,,,
60,60,60,60,60,741,N09000010,"Newry, Mourne and Down",ltla,2020-05-08,3,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,191.0,0.0,0.0,0.0,191.0,22.784330562615924,0.9944218405569505,,,
61,61,61,61,61,740,N09000010,"Newry, Mourne and Down",ltla,2020-05-09,2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,193.0,0.0,0.0,0.0,193.0,23.894959003947765,1.1553663846721056,,,
62,62,62,62,62,739,N09000010,"Newry, Mourne and Down",ltla,2020-05-10,6,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,199.0,0.0,0.0,0.0,199.0,25.626348435814453,1.1116847474429847,,,
63,63,63,63,63,738,N09000010,"Newry, Mourne and Down",ltla,2020-05-11,4,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,203.0,27.14916093935935,1.2887786927025435,,,
64,64,64,64,64,737,N09000010,"Newry, Mourne and Down",ltla,2020-05-12,9,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0,212.0,29.26366005565617,0.9699576104148868,,,
65,65,65,65,65,736,N09000010,"Newry, Mourne and Down",ltla,2020-05-13,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,213.0,0.0,0.0,0.0,213.0,31.01610418421215,1.0372150941862675,,,
66,66,66,66,66,735,N09000010,"Newry, Mourne and Down",ltla,2020-05-14,3,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,216.0,33.031809490700496,1.1051618821363571,,,
67,67,67,67,67,734,N09000010,"Newry, Mourne and Down",ltla,2020-05-15,4,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,220.0,34.16061512174285,1.1233573960497811,,,
68,68,68,68,68,733,N09000010,"Newry, Mourne and Down",ltla,2020-05-16,5,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,225.0,35.65488821990821,1.0508221771026893,,,
69,69,69,69,69,732,N09000010,"Newry, Mourne and Down",ltla,2020-05-17,3,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,228.0,0.0,0.0,0.0,228.0,37.15716392233964,1.113461580110446,,,
70,70,70,70,70,731,N09000010,"Newry, Mourne and Down",ltla,2020-05-18,5,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,233.0,0.0,0.0,0.0,233.0,38.685140213934666,1.1808940461427508,,,
71,71,71,71,71,730,N09000010,"Newry, Mourne and Down",ltla,2020-05-19,8,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,241.0,40.854418029407725,1.066335711727679,,,
72,72,72,72,72,729,N09000010,"Newry, Mourne and Down",ltla,2020-05-20,4,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,245.0,42.63397271109353,1.1561033373606324,,,
73,73,73,73,73,728,N09000010,"Newry, Mourne and Down",ltla,2020-05-21,8,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,253.0,45.12480174590487,0.9838394345440693,,,
74,74,74,74,74,727,N09000010,"Newry, Mourne and Down",ltla,2020-05-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,253.0,45.70088482668093,1.1234620253760839,,,
75,75,75,75,75,726,N09000010,"Newry, Mourne and Down",ltla,2020-05-23,6,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0,259.0,47.163319509808495,1.086783651318208,,,
76,76,76,76,76,725,N09000010,"Newry, Mourne and Down",ltla,2020-05-24,4,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,263.0,47.92062963456329,1.046523935220754,,,
77,77,77,77,77,724,N09000010,"Newry, Mourne and Down",ltla,2020-05-25,2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,265.0,0.0,0.0,0.0,265.0,48.17161492524671,1.1276396054116729,,,
78,78,78,78,78,723,N09000010,"Newry, Mourne and Down",ltla,2020-05-26,6,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,271.0,0.0,0.0,0.0,271.0,49.259225429302155,1.0454863187907086,,,
79,79,79,79,79,722,N09000010,"Newry, Mourne and Down",ltla,2020-05-27,2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,273.0,49.49858287962756,1.0382106809362401,,,
80,80,80,80,80,721,N09000010,"Newry, Mourne and Down",ltla,2020-05-28,2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,275.0,50.004945039419034,1.0816183637943881,,,
81,81,81,81,81,720,N09000010,"Newry, Mourne and Down",ltla,2020-05-29,4,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,279.0,0.0,0.0,0.0,279.0,50.76421062212715,1.0252825760630022,,,
82,82,82,82,82,719,N09000010,"Newry, Mourne and Down",ltla,2020-05-30,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,280.0,50.759529246443,1.034422336922662,,,
83,83,83,83,83,718,N09000010,"Newry, Mourne and Down",ltla,2020-05-31,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,281.0,0.0,0.0,0.0,281.0,50.397768639611705,1.0131041301755113,,,
84,84,84,84,84,717,N09000010,"Newry, Mourne and Down",ltla,2020-06-01,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,0.0,0.0,0.0,281.0,49.88355903186284,1.0305696484210292,,,
85,85,85,85,85,716,N09000010,"Newry, Mourne and Down",ltla,2020-06-02,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,282.0,0.0,0.0,0.0,282.0,49.68631415606706,1.023227191522936,,,
86,86,86,86,86,715,N09000010,"Newry, Mourne and Down",ltla,2020-06-03,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,283.0,0.0,0.0,0.0,283.0,49.77455336692625,0.9995604558651431,,,
87,87,87,87,87,714,N09000010,"Newry, Mourne and Down",ltla,2020-06-04,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,0.0,0.0,283.0,49.79198013674628,1.010905127593919,,,
88,88,88,88,88,713,N09000010,"Newry, Mourne and Down",ltla,2020-06-05,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,0.0,0.0,283.0,49.36672866623726,1.0112719416528975,,,
89,89,89,89,89,712,N09000010,"Newry, Mourne and Down",ltla,2020-06-06,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,0.0,0.0,283.0,48.930203955413745,1.016265820795884,,,
