,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,areaCode,areaName,areaType,date,newCasesBySpecimenDate,pororig,poralp,pordlt,poromi,original,alpha,delta,omicron,Original,Alpha,Delta,Omicron,cumCases,cumDeaths,R0orig,R0alp,R0dlt,R0omi
0,0,0,0,0,822,E08000011,Knowsley,ltla,2020-03-12,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0000000148529775,,,
1,1,1,1,1,821,E08000011,Knowsley,ltla,2020-03-13,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0000000148529775,,,
2,2,2,2,2,820,E08000011,Knowsley,ltla,2020-03-14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,76.7095918478055,,,
3,3,3,3,3,819,E08000011,Knowsley,ltla,2020-03-15,2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0000000445589339,,,
4,4,4,4,4,818,E08000011,Knowsley,ltla,2020-03-16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0000000445589339,,,
5,5,5,5,5,817,E08000011,Knowsley,ltla,2020-03-17,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,16.210384737336682,,,
6,6,6,6,6,816,E08000011,Knowsley,ltla,2020-03-18,2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,1.000000074264892,,,
7,7,7,7,7,815,E08000011,Knowsley,ltla,2020-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,4.750904161108101,,,
8,8,8,8,8,814,E08000011,Knowsley,ltla,2020-03-20,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,7.137110914472011,,,
9,9,9,9,9,813,E08000011,Knowsley,ltla,2020-03-21,3,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,3.853099283347742,,,
10,10,10,10,10,812,E08000011,Knowsley,ltla,2020-03-22,2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,2.161151864185226,,,
11,11,11,11,11,811,E08000011,Knowsley,ltla,2020-03-23,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,0.0,4.222532051107713,,,
12,12,12,12,12,810,E08000011,Knowsley,ltla,2020-03-24,4,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,5.7782323119788845,,,
13,13,13,13,13,809,E08000011,Knowsley,ltla,2020-03-25,10,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,26.0,0.0,3.6460889078232315,,,
14,14,14,14,14,808,E08000011,Knowsley,ltla,2020-03-26,7,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,33.0,0.0,3.2836756429103096,,,
15,15,15,15,15,807,E08000011,Knowsley,ltla,2020-03-27,7,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,40.0,0.0,3.844452734162471,,,
16,16,16,16,16,806,E08000011,Knowsley,ltla,2020-03-28,10,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,4.125553900332612,,,
17,17,17,17,17,805,E08000011,Knowsley,ltla,2020-03-29,12,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,62.0,0.0,6.003177375407121,,,
18,18,18,18,18,804,E08000011,Knowsley,ltla,2020-03-30,22,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,84.0,0.0,4.567138833600678,,,
19,19,19,19,19,803,E08000011,Knowsley,ltla,2020-03-31,15,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,99.0,0.0,5.650592581787425,,,
20,20,20,20,20,802,E08000011,Knowsley,ltla,2020-04-01,18,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,117.0,0.0,7.4000531954161035,,,
21,21,21,21,21,801,E08000011,Knowsley,ltla,2020-04-02,22,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,139.0,0.0,8.700570573370916,,,
22,22,22,22,22,800,E08000011,Knowsley,ltla,2020-04-03,22,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,161.0,0.0,9.227962156590356,,,
23,23,23,23,23,799,E08000011,Knowsley,ltla,2020-04-04,18,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,179.0,0.0,11.155497116566881,,,
24,24,24,24,24,798,E08000011,Knowsley,ltla,2020-04-05,16,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,195.0,0.0,29.96000571893612,,,
25,25,25,25,25,797,E08000011,Knowsley,ltla,2020-04-06,34,1.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,229.0,0.0,0.0,0.0,229.0,0.0,21.91437107970254,,,
26,26,26,26,26,796,E08000011,Knowsley,ltla,2020-04-07,16,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,245.0,0.0,40.42508017204835,,,
