,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,areaCode,areaName,areaType,date,newCasesBySpecimenDate,pororig,poralp,pordlt,poromi,original,alpha,delta,omicron,Original,Alpha,Delta,Omicron,cumCases,cumDeaths,R0orig,R0alp,R0dlt,R0omi
0,0,0,0,0,823,E08000036,Wakefield,ltla,2020-03-11,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,232.25357391016456,,,
1,1,1,1,1,822,E08000036,Wakefield,ltla,2020-03-12,4,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,1.000000074264892,,,
2,2,2,2,2,821,E08000036,Wakefield,ltla,2020-03-13,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,1.000000074264892,,,
3,3,3,3,3,820,E08000036,Wakefield,ltla,2020-03-14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,1.000000074264892,,,
4,4,4,4,4,819,E08000036,Wakefield,ltla,2020-03-15,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,1.000000074264892,,,
5,5,5,5,5,818,E08000036,Wakefield,ltla,2020-03-16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,1.000000074264892,,,
6,6,6,6,6,817,E08000036,Wakefield,ltla,2020-03-17,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,13.738053002462824,,,
7,7,7,7,7,816,E08000036,Wakefield,ltla,2020-03-18,4,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,3.250542725432979,,,
8,8,8,8,8,815,E08000036,Wakefield,ltla,2020-03-19,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,4.068555705364931,,,
9,9,9,9,9,814,E08000036,Wakefield,ltla,2020-03-20,2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,0.0,3.241721044945758,,,
10,10,10,10,10,813,E08000036,Wakefield,ltla,2020-03-21,2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,14.0,0.0,4.666795461181655,,,
11,11,11,11,11,812,E08000036,Wakefield,ltla,2020-03-22,5,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,19.0,0.0,4.470419777672151,,,
12,12,12,12,12,811,E08000036,Wakefield,ltla,2020-03-23,7,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,26.0,0.0,3.6352680686724357,,,
13,13,13,13,13,810,E08000036,Wakefield,ltla,2020-03-24,7,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,33.0,0.0,4.118605369603122,,,
14,14,14,14,14,809,E08000036,Wakefield,ltla,2020-03-25,11,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,44.0,0.0,3.976219706817832,,,
15,15,15,15,15,808,E08000036,Wakefield,ltla,2020-03-26,13,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,57.0,0.0,2.750433350208996,,,
16,16,16,16,16,807,E08000036,Wakefield,ltla,2020-03-27,8,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,65.0,0.0,3.6914501971190625,,,
17,17,17,17,17,806,E08000036,Wakefield,ltla,2020-03-28,13,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,78.0,0.0,3.3610509058637312,,,
18,18,18,18,18,805,E08000036,Wakefield,ltla,2020-03-29,11,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,89.0,0.0,3.5897432494149966,,,
19,19,19,19,19,804,E08000036,Wakefield,ltla,2020-03-30,11,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,5.169496900454591,,,
20,20,20,20,20,803,E08000036,Wakefield,ltla,2020-03-31,16,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,116.0,0.0,6.431795321436244,,,
21,21,21,21,21,802,E08000036,Wakefield,ltla,2020-04-01,18,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,134.0,0.0,7.344509161451206,,,
22,22,22,22,22,801,E08000036,Wakefield,ltla,2020-04-02,17,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,151.0,0.0,13.411278443684447,,,
23,23,23,23,23,800,E08000036,Wakefield,ltla,2020-04-03,27,1.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,178.0,0.0,8.203552132974995,,,
24,24,24,24,24,799,E08000036,Wakefield,ltla,2020-04-04,11,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,189.0,0.0,20.50541094023479,,,
25,25,25,25,25,798,E08000036,Wakefield,ltla,2020-04-05,21,1.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,210.0,0.0,33.84628030762491,,,
26,26,26,26,26,797,E08000036,Wakefield,ltla,2020-04-06,24,1.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,234.0,0.0,0.0,0.0,234.0,0.0,48.07665175517599,,,
27,27,27,27,27,796,E08000036,Wakefield,ltla,2020-04-07,23,1.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,257.0,0.0,0.0,0.0,257.0,0.0,84.6766801155413,,,
28,28,28,28,28,795,E08000036,Wakefield,ltla,2020-04-08,25,1.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,282.0,0.0,0.0,0.0,282.0,0.0,69.5134089891566,,,
29,29,29,29,29,794,E08000036,Wakefield,ltla,2020-04-09,13,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,295.0,0.0,0.0,0.0,295.0,0.0,150.92243267321712,,,
30,30,30,30,30,793,E08000036,Wakefield,ltla,2020-04-10,15,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,310.0,0.0,92.75366157160586,,,
31,31,31,31,31,792,E08000036,Wakefield,ltla,2020-04-11,8,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,318.0,0.0,0.0,0.0,318.0,0.0,6.650024033308619,,,
32,32,32,32,32,791,E08000036,Wakefield,ltla,2020-04-12,21,1.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,339.0,0.0,0.0,0.0,339.0,2.6484375,2.7521634698725084,,,
33,33,33,33,33,790,E08000036,Wakefield,ltla,2020-04-13,17,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,356.0,0.0,0.0,0.0,356.0,5.933333333333334,4.089244742550922,,,
34,34,34,34,34,789,E08000036,Wakefield,ltla,2020-04-14,19,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,375.0,0.0,0.0,0.0,375.0,4.912663755458516,3.507188438296037,,,
35,35,35,35,35,788,E08000036,Wakefield,ltla,2020-04-15,32,1.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,407.0,0.0,0.0,0.0,407.0,8.88,3.2163080232130614,,,
36,36,36,36,36,787,E08000036,Wakefield,ltla,2020-04-16,22,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,429.0,0.0,0.0,0.0,429.0,7.3753581661891126,2.5158155494752106,,,
37,37,37,37,37,786,E08000036,Wakefield,ltla,2020-04-17,16,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,445.0,0.0,0.0,0.0,445.0,6.608910891089108,2.308673830288721,,,
38,38,38,38,38,785,E08000036,Wakefield,ltla,2020-04-18,21,1.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,466.0,0.0,0.0,0.0,466.0,9.237885462555068,2.353632824653001,,,
39,39,39,39,39,784,E08000036,Wakefield,ltla,2020-04-19,22,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,488.0,0.0,0.0,0.0,488.0,11.759036144578314,2.3643093930565375,,,
40,40,40,40,40,783,E08000036,Wakefield,ltla,2020-04-20,16,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,504.0,0.0,0.0,0.0,504.0,10.577777777777778,1.8015728992210538,,,
41,41,41,41,41,782,E08000036,Wakefield,ltla,2020-04-21,17,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,521.0,0.0,0.0,0.0,521.0,11.151541095890408,3.5314338621336265,,,
42,42,42,42,42,781,E08000036,Wakefield,ltla,2020-04-22,39,1.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,560.0,13.03964757709251,1.2211922278125413,,,
43,43,43,43,43,780,E08000036,Wakefield,ltla,2020-04-23,15,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,575.0,0.0,0.0,0.0,575.0,15.314070351758795,2.0074332477101136,,,
44,44,44,44,44,779,E08000036,Wakefield,ltla,2020-04-24,27,1.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,602.0,0.0,0.0,0.0,602.0,19.065509761388284,1.2634934869061438,,,
45,45,45,45,45,778,E08000036,Wakefield,ltla,2020-04-25,19,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,621.0,0.0,0.0,0.0,621.0,24.12319644839068,1.3133018336813143,,,
46,46,46,46,46,777,E08000036,Wakefield,ltla,2020-04-26,20,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,641.0,0.0,0.0,0.0,641.0,29.145314900153608,1.848134800982433,,,
47,47,47,47,47,776,E08000036,Wakefield,ltla,2020-04-27,36,1.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,677.0,0.0,0.0,0.0,677.0,34.21102082275266,1.5334408236739359,,,
48,48,48,48,48,775,E08000036,Wakefield,ltla,2020-04-28,30,1.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,707.0,0.0,0.0,0.0,707.0,38.78366673540937,1.6440991629453627,,,
49,49,49,49,49,774,E08000036,Wakefield,ltla,2020-04-29,34,1.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,741.0,0.0,0.0,0.0,741.0,42.54054988760159,1.745074824376791,,,
50,50,50,50,50,773,E08000036,Wakefield,ltla,2020-04-30,44,1.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,785.0,0.0,0.0,0.0,785.0,49.533294562372774,1.133893950106461,,,
51,51,51,51,51,772,E08000036,Wakefield,ltla,2020-05-01,23,1.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,808.0,0.0,0.0,0.0,808.0,56.139464375947455,1.0736686774929294,,,
52,52,52,52,52,771,E08000036,Wakefield,ltla,2020-05-02,21,1.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,829.0,0.0,0.0,0.0,829.0,63.83209200438117,1.2110634760144376,,,
