,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,areaCode,areaName,areaType,date,newCasesBySpecimenDate,pororig,poralp,pordlt,poromi,original,alpha,delta,omicron,Original,Alpha,Delta,Omicron,cumCases,cumDeaths,R0orig,R0alp,R0dlt,R0omi
0,0,0,0,0,826,E06000025,South Gloucestershire,ltla,2020-03-08,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,193.71130584980162,,,
1,1,1,1,1,825,E06000025,South Gloucestershire,ltla,2020-03-09,2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0000000445589339,,,
2,2,2,2,2,824,E06000025,South Gloucestershire,ltla,2020-03-10,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,57.78219647170693,,,
3,3,3,3,3,823,E06000025,South Gloucestershire,ltla,2020-03-11,3,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,26.231164666684723,,,
4,4,4,4,4,822,E06000025,South Gloucestershire,ltla,2020-03-12,3,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,14.140480942788873,,,
5,5,5,5,5,821,E06000025,South Gloucestershire,ltla,2020-03-13,3,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,0.0,1.0000001782357593,,,
6,6,6,6,6,820,E06000025,South Gloucestershire,ltla,2020-03-14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,0.0,3.204663320592663,,,
7,7,7,7,7,819,E06000025,South Gloucestershire,ltla,2020-03-15,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,0.0,1.0000001930887419,,,
8,8,8,8,8,818,E06000025,South Gloucestershire,ltla,2020-03-16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,0.0,2.3150954729203947,,,
9,9,9,9,9,817,E06000025,South Gloucestershire,ltla,2020-03-17,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,14.0,0.0,2.961506028294635,,,
10,10,10,10,10,816,E06000025,South Gloucestershire,ltla,2020-03-18,2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,1.8196367975705285,,,
11,11,11,11,11,815,E06000025,South Gloucestershire,ltla,2020-03-19,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,0.0,1.0000002525006777,,,
12,12,12,12,12,814,E06000025,South Gloucestershire,ltla,2020-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,0.0,2.863510582050031,,,
13,13,13,13,13,813,E06000025,South Gloucestershire,ltla,2020-03-21,3,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,2.6270979468392017,,,
14,14,14,14,14,812,E06000025,South Gloucestershire,ltla,2020-03-22,3,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,0.0,4.367631418623318,,,
15,15,15,15,15,811,E06000025,South Gloucestershire,ltla,2020-03-23,8,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,31.0,0.0,2.9753140069523347,,,
16,16,16,16,16,810,E06000025,South Gloucestershire,ltla,2020-03-24,5,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,36.0,0.0,5.284346331547832,,,
17,17,17,17,17,809,E06000025,South Gloucestershire,ltla,2020-03-25,13,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,49.0,0.0,2.44173869877857,,,
18,18,18,18,18,808,E06000025,South Gloucestershire,ltla,2020-03-26,4,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,53.0,0.0,3.3942136840613575,,,
19,19,19,19,19,807,E06000025,South Gloucestershire,ltla,2020-03-27,6,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,59.0,0.0,4.6094121039830664,,,
20,20,20,20,20,806,E06000025,South Gloucestershire,ltla,2020-03-28,8,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,67.0,0.0,5.788551650797205,,,
21,21,21,21,21,805,E06000025,South Gloucestershire,ltla,2020-03-29,9,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,76.0,0.0,10.28913862648093,,,
