,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,areaCode,areaName,areaType,date,newCasesBySpecimenDate,pororig,poralp,pordlt,poromi,original,alpha,delta,omicron,Original,Alpha,Delta,Omicron,cumCases,cumDeaths,R0orig,R0alp,R0dlt,R0omi
0,0,0,0,0,825,E07000239,Wyre Forest,ltla,2020-03-09,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,145.5334772368854,,,
1,1,1,1,1,824,E07000239,Wyre Forest,ltla,2020-03-10,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,60.1699074297201,,,
2,2,2,2,2,823,E07000239,Wyre Forest,ltla,2020-03-11,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,29.391097407321723,,,
3,3,3,3,3,822,E07000239,Wyre Forest,ltla,2020-03-12,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,1.0000000594119127,,,
4,4,4,4,4,821,E07000239,Wyre Forest,ltla,2020-03-13,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,1.0000000594119127,,,
5,5,5,5,5,820,E07000239,Wyre Forest,ltla,2020-03-14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,1.0000000594119127,,,
6,6,6,6,6,819,E07000239,Wyre Forest,ltla,2020-03-15,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,6.732123524662154,,,
7,7,7,7,7,818,E07000239,Wyre Forest,ltla,2020-03-16,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,4.750904161108101,,,
8,8,8,8,8,817,E07000239,Wyre Forest,ltla,2020-03-17,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,1.0000000891178717,,,
9,9,9,9,9,816,E07000239,Wyre Forest,ltla,2020-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,8.13274796329519,,,
10,10,10,10,10,815,E07000239,Wyre Forest,ltla,2020-03-19,5,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,2.161151864185226,,,
11,11,11,11,11,814,E07000239,Wyre Forest,ltla,2020-03-20,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,0.0,1.9915483992017937,,,
12,12,12,12,12,813,E07000239,Wyre Forest,ltla,2020-03-21,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,0.0,3.329387955492277,,,
13,13,13,13,13,812,E07000239,Wyre Forest,ltla,2020-03-22,3,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,2.386046272569965,,,
14,14,14,14,14,811,E07000239,Wyre Forest,ltla,2020-03-23,2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,0.0,3.8368630399556345,,,
15,15,15,15,15,810,E07000239,Wyre Forest,ltla,2020-03-24,5,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,0.0,4.318526783220758,,,
16,16,16,16,16,809,E07000239,Wyre Forest,ltla,2020-03-25,7,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,3.306955365238972,,,
17,17,17,17,17,808,E07000239,Wyre Forest,ltla,2020-03-26,5,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,35.0,0.0,2.508133964854216,,,
18,18,18,18,18,807,E07000239,Wyre Forest,ltla,2020-03-27,3,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,38.0,0.0,5.508251670825162,,,
19,19,19,19,19,806,E07000239,Wyre Forest,ltla,2020-03-28,9,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,47.0,0.0,3.906617243667781,,,
20,20,20,20,20,805,E07000239,Wyre Forest,ltla,2020-03-29,5,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,52.0,0.0,6.391552790180181,,,
21,21,21,21,21,804,E07000239,Wyre Forest,ltla,2020-03-30,8,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,60.0,0.0,8.350533336101508,,,
22,22,22,22,22,803,E07000239,Wyre Forest,ltla,2020-03-31,9,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,69.0,0.0,4.409265906080693,,,
23,23,23,23,23,802,E07000239,Wyre Forest,ltla,2020-04-01,3,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,72.0,0.0,7.514204657491894,,,
24,24,24,24,24,801,E07000239,Wyre Forest,ltla,2020-04-02,4,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,76.0,0.0,13.040353331505534,,,
25,25,25,25,25,800,E07000239,Wyre Forest,ltla,2020-04-03,5,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,81.0,0.0,26.474473266699153,,,
26,26,26,26,26,799,E07000239,Wyre Forest,ltla,2020-04-04,7,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,88.0,0.0,19.059330259212246,,,
27,27,27,27,27,798,E07000239,Wyre Forest,ltla,2020-04-05,3,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,91.0,0.0,42.10421927762198,,,
28,28,28,28,28,797,E07000239,Wyre Forest,ltla,2020-04-06,4,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,95.0,0.0,108.6724225164923,,,
29,29,29,29,29,796,E07000239,Wyre Forest,ltla,2020-04-07,6,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,101.0,0.0,134.55686414963785,,,
30,30,30,30,30,795,E07000239,Wyre Forest,ltla,2020-04-08,4,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,105.0,0.0,260.26641062833437,,,
31,31,31,31,31,794,E07000239,Wyre Forest,ltla,2020-04-09,4,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,109.0,0.0,8.746345634618288,,,
32,32,32,32,32,793,E07000239,Wyre Forest,ltla,2020-04-10,8,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,117.0,0.9140625,3.8720365445917784,,,
33,33,33,33,33,792,E07000239,Wyre Forest,ltla,2020-04-11,7,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,124.0,2.0666666666666664,5.880353875784803,,,
34,34,34,34,34,791,E07000239,Wyre Forest,ltla,2020-04-12,8,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,132.0,1.7292576419213974,1.6189618652223752,,,
