,Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi
0,2020-03-01,39.6,83.3,13.9,28.5,,,,
1,2020-03-02,39.4,83.2,12.2,28.6,,,,
2,2020-03-03,40.5,85.3,11.6,28.9,,,,
3,2020-03-04,40.0,92.5,9.5,29.0,,,,
4,2020-03-05,38.9,92.2,13.8,28.8,,,,
5,2020-03-06,39.1,86.4,5.4,29.0,1.0000000148529775,,,
6,2020-03-07,46.2,86.1,11.3,29.3,1.0000000148529775,,,
7,2020-03-08,46.0,85.2,17.4,29.0,1.0000000148529775,,,
8,2020-03-09,44.6,88.2,17.3,29.2,1.0000000148529775,,,
9,2020-03-10,49.7,96.9,21.6,29.0,1.0000000148529775,,,
10,2020-03-11,48.3,84.1,15.2,29.1,1.0000000148529775,,,
11,2020-03-12,42.2,76.1,21.3,29.2,1.0000000148529775,,,
12,2020-03-13,44.4,79.9,15.5,29.4,12.252711577131514,,,
13,2020-03-14,46.3,92.4,11.4,29.2,1.0000000297059557,,,
14,2020-03-15,44.6,93.0,12.0,29.1,1.0000000297059557,,,
15,2020-03-16,41.5,78.7,8.9,29.5,1.0000000297059557,,,
16,2020-03-17,47.7,86.9,12.6,29.6,1.0000000297059557,,,
17,2020-03-18,49.3,93.8,11.2,29.6,1.0000000297059557,,,
18,2020-03-19,39.5,99.3,14.8,29.6,1.0000000297059557,,,
19,2020-03-20,41.2,82.2,20.1,29.7,1.0000000297059557,,,
20,2020-03-21,41.0,68.2,18.2,29.6,1.0000000297059557,,,
21,2020-03-22,41.3,70.6,14.3,29.6,1.0000000297059557,,,
22,2020-03-23,42.5,65.2,10.3,29.6,7.367671091713047,,,
23,2020-03-24,47.8,66.7,8.7,29.5,6.885768403590976,,,
24,2020-03-25,45.1,57.7,6.9,29.5,1.0000000594119127,,,
25,2020-03-26,43.6,53.4,10.4,29.5,18.329974708455698,,,
26,2020-03-27,42.4,69.5,13.1,29.6,8.044253868110514,,,
27,2020-03-28,42.3,70.7,21.7,29.7,10.091364524310334,,,
28,2020-03-29,39.3,59.4,20.3,30.0,1.0000001336768134,,,
29,2020-03-30,40.4,71.8,11.8,29.9,1.0000001336768134,,,
30,2020-03-31,42.4,70.8,12.6,29.8,59.22729804911005,,,
31,2020-04-01,40.1,72.8,4.9,29.6,46.64991690741101,,,
32,2020-04-02,45.5,84.0,11.5,29.4,1.0000001782357593,,,
33,2020-04-03,46.7,79.3,7.8,29.4,1.0000001782357593,,,
34,2020-04-04,48.6,73.6,9.8,29.4,501.83755797713326,,,
35,2020-04-05,55.1,61.4,14.7,29.2,884.1249860395072,,,
36,2020-04-06,50.5,79.6,11.9,29.4,0.0007489958535248,,,
37,2020-04-07,50.6,68.3,5.7,29.7,4.015361787716996,,,
38,2020-04-08,57.8,58.7,6.0,29.6,5.496611228801023,,,
39,2020-04-09,60.6,60.9,7.5,29.6,3.024776048985447,,,
40,2020-04-10,60.5,59.9,10.2,29.5,11.34074146794077,,,
41,2020-04-11,61.8,54.4,5.6,29.5,6.533507442984194,,,
42,2020-04-12,58.8,67.4,6.3,29.3,2.6940878076217007,,,
43,2020-04-13,46.4,64.3,22.1,29.6,0.8183103450202858,,,
44,2020-04-14,43.0,64.1,7.2,29.7,1.1512974243730176,,,
45,2020-04-15,48.7,62.6,7.4,29.5,7.212101267978385,,,
46,2020-04-16,53.3,61.0,8.4,29.3,5.979490381623506,,,
47,2020-04-17,49.3,88.8,14.3,29.3,2.963979752570011,,,
48,2020-04-18,45.0,93.7,10.7,29.4,0.8357499202772264,,,
49,2020-04-19,51.8,73.1,11.7,29.4,0.8078185319176212,,,
50,2020-04-20,50.4,64.2,16.9,29.4,0.8474057202835854,,,
51,2020-04-21,52.8,61.5,17.4,29.3,2.883891748704442,,,
52,2020-04-22,54.0,68.3,13.7,29.4,1.3632652014926312,,,
53,2020-04-23,55.3,68.8,10.2,29.4,1.3686765341610774,,,
54,2020-04-24,56.9,65.5,7.0,29.3,1.2745461677660328,,,
55,2020-04-25,54.8,70.5,7.0,29.3,1.5453846912718778,,,
56,2020-04-26,54.5,67.3,6.2,29.2,1.4513477532102224,,,
57,2020-04-27,52.6,78.4,7.2,29.1,1.4975289665383948,,,
58,2020-04-28,46.3,94.5,10.0,29.0,1.1837453359998338,,,
59,2020-05-01,48.6,85.0,15.6,28.9,1.6268108852188057,,,
60,2020-05-02,48.6,77.3,7.2,29.2,0.9341679475220116,,,
61,2020-05-03,49.1,88.2,6.3,29.3,1.0711625323485816,,,
62,2020-05-04,54.2,77.3,11.9,29.4,1.0955446440747392,,,
63,2020-05-05,49.7,66.2,15.3,29.4,0.9583488995550368,,,
64,2020-05-06,50.9,66.2,9.2,29.6,1.327615792884156,,,
65,2020-05-07,57.6,67.6,6.3,29.5,0.957152875549473,,,
66,2020-05-08,61.6,60.6,4.4,29.4,1.0776504290270197,,,
67,2020-05-09,63.2,63.8,7.5,29.2,1.4411319992397915,,,
68,2020-05-10,51.9,78.9,17.1,29.2,1.4712206501233656,,,
69,2020-05-11,43.5,58.9,19.0,29.4,1.6045479949703552,,,
70,2020-05-12,45.9,64.2,5.7,29.5,1.46875314220009,,,
